event_id,disease,district,upazila,lat,lon,season_label,year,window_start,window_end,label,leaf_blast_incidence_pct,neck_blast_incidence_pct,leaf_blast_severity_pct,neck_blast_severity_pct,pct_fields_infected,avg_yield_loss_pct,affected_area_ha,note,source,precip_mean_mm,precip_max_mm,precip_sum_mm,precip_climatology_normal_mm,precip_anomaly_mm,rh_mean_pct,rh_max_pct,temp_mean_c,vpd_mean_kpa,wet_persistence_max_days,n_met_days,sar_vv_db_mean,sar_vh_db_mean,n_s1_scenes,ndvi_mean,ndwi_mean,lst_celsius_mean,n_landsat_scenes,water_extent_frac,water_extent_frac_strict,water_extent_frac_max,monsoon_precip_mean_mm,monsoon_precip_max_mm,monsoon_precip_sum_mm,monsoon_precip_climatology_normal_mm,monsoon_precip_anomaly_mm,monsoon_rh_mean_pct,monsoon_rh_max_pct,monsoon_temp_mean_c,monsoon_vpd_mean_kpa,monsoon_wet_persistence_max_days,monsoon_n_met_days,monsoon_sar_vv_db_mean,monsoon_sar_vh_db_mean,monsoon_n_s1_scenes,monsoon_water_extent_frac,monsoon_water_extent_frac_strict,monsoon_water_extent_frac_max,monsoon_ndvi_mean,monsoon_ndwi_mean,monsoon_lst_celsius_mean,monsoon_n_landsat_scenes
RB_Rajbari_Kalukhali_2017,rice_blast,Rajbari,Kalukhali,23.7621,89.4994,Boro 2017,2017,2016-12-01,2017-03-15,0,13.0,4.0,8.0,3.0,,,,LBI=13% < 15% and NBI=4% < 8%,Mahmud et al. (2021) SAJBR 4(1):01-13,0.5485714285714286,39.21,57.6,0.4496535796766743,0.0989178488947542,60.73838095238096,84.5,20.610952380952376,1.0730014760065971,1.0,105,-8.022089685737669,-14.270763539984404,6,0.4073063846920191,-0.3965638153255878,27.26591942169924,4.0,0.0746851153265682,0.0372409942582026,0.1218509681866777,11.475819672131143,85.72,1400.0499999999995,9.042551587301586,2.4332680848295585,87.36229508196722,94.5,28.584098360655737,0.517979864728157,94.0,122.0,-7.464995646513006,,5.0,0.1810123309466985,0.0747292807337732,0.2892724273480275,0.1955531476791188,-0.178785890506948,33.3490904480469,4.0
RB_Rajbari_Kalukhali_2018,rice_blast,Rajbari,Kalukhali,23.7621,89.4994,Boro 2018,2018,2017-12-01,2018-03-15,0,7.0,6.0,6.0,2.0,,,,LBI=7% < 15% and NBI=6% < 8%,Mahmud et al. (2021) SAJBR 4(1):01-13,0.9983809523809524,46.59,104.83,0.4413995381062356,0.5569814142747167,67.56657142857144,92.78,19.45695238095238,0.8294300175828115,4.0,105,-8.400798594577223,-14.684702372091358,6,0.4304965441807835,-0.4187771227844167,27.432197416132823,4.0,0.1376774588934642,0.0726576933786736,0.320117758802376,15.609180327868852,111.02,1904.32,9.05413492063492,6.555045407233932,89.57155737704919,95.57,28.38868852459016,0.4157287841346494,110.0,122.0,-7.57119050678254,,5.0,0.2073573800136071,0.1130966944798416,0.3826926241807603,0.3873509253785551,-0.3146284221017851,33.98259909242188,4.0
RB_Rajbari_Kalukhali_2019,rice_blast,Rajbari,Kalukhali,23.7621,89.4994,Boro 2019,2019,2018-12-01,2019-03-15,1,15.0,7.0,9.0,1.0,,,,LBI=15% >= 15%,Mahmud et al. (2021) SAJBR 4(1):01-13,0.8494285714285713,19.56,89.18999999999998,0.4413995381062356,0.4080290333223357,55.929142857142864,90.28,20.39257142857143,1.159150841517347,4.0,105,-8.012654541603895,-14.57606716636415,6,0.3744245091930205,-0.349695435751397,22.73946624447268,4.0,0.1334654471422373,0.0907416222928028,0.3554212842320284,9.417540983606555,64.38,1148.9399999999998,9.05413492063492,0.3634060629716344,88.28188524590163,93.29,28.607704918032788,0.4741517257386432,98.0,122.0,-8.074730665989367,,5.0,0.2295395187865111,0.1506296980572089,0.5071068339162257,0.3023169350215354,-0.2700046945160975,26.88245362712891,4.0
RB_Mymensingh_Sadar_2017,rice_blast,Mymensingh,Sadar,24.75,90.417,Boro 2017,2017,2016-12-01,2017-03-15,1,15.0,1.0,10.0,9.0,,,,LBI=15% >= 15%,Mahmud et al. (2021) SAJBR 4(1):01-13,1.3511428571428572,49.33,141.87,0.5969699769053118,0.7541728802375454,62.57533333333333,86.58,20.672380952380948,0.9842784061198252,3.0,105,-5.286171655696855,-12.96219966031901,6,0.3753603701470669,-0.3594570051631881,25.585305023398465,4.0,0.0194935077366778,0.005753855864305,0.0292561235099474,17.488524590163934,98.45,2133.6,14.56175,2.9267745901639337,89.56901639344262,95.6,28.103032786885247,0.4090132950194297,108.0,122.0,-4.955811988747721,,5.0,0.0539276900583225,0.020313690259949,0.1205106041815425,0.3575953695182484,-0.3158021914853426,23.584334697851578,3.0
RB_Mymensingh_Sadar_2018,rice_blast,Mymensingh,Sadar,24.75,90.417,Boro 2018,2018,2017-12-01,2018-03-15,0,8.0,1.0,6.0,7.0,,,,LBI=8% < 15% and NBI=1% < 8%,Mahmud et al. (2021) SAJBR 4(1):01-13,1.1872380952380954,41.13,124.66,0.5908036951501154,0.59643440008798,70.76790476190476,93.53,19.503714285714285,0.7287393325929751,6.0,105,-4.645900052119363,-12.644576194725389,6,0.4062679678434503,-0.365531970135214,26.043156145800793,4.0,0.0295709909186552,0.00940983289061,0.0446590752502286,27.49032786885246,192.37,3353.82,14.597619047619048,12.892708821233413,90.52352459016394,95.91,28.02696721311476,0.3683210217492759,112.0,122.0,-4.247246541099744,,5.0,0.0411035292391224,0.0131374573706115,0.0491551074436564,0.4121776281204322,-0.3733375750135216,31.562660959882805,2.0
RB_Mymensingh_Sadar_2019,rice_blast,Mymensingh,Sadar,24.75,90.417,Boro 2019,2019,2018-12-01,2019-03-15,0,14.0,2.0,9.0,4.0,,,,LBI=14% < 15% and NBI=2% < 8%,Mahmud et al. (2021) SAJBR 4(1):01-13,0.7733333333333332,21.09,81.19999999999999,0.5908036951501154,0.1825296381832177,58.78095238095238,92.84,19.98314285714285,1.0385969294456676,2.0,105,,,0,0.4007406449973537,-0.3929460524259404,24.78685354865236,4.0,,,,16.619098360655737,74.13,2027.53,14.597619047619048,2.0214793130366893,89.44639344262296,94.98,28.231967213114757,0.4156337721280677,103.0,122.0,-4.192520135850679,,5.0,0.0337540645932543,0.011107472289779,0.0383161920987468,0.3550569484438588,-0.3302581023924602,30.019077787226593,2.0
RB_Mymensingh_Ishwarganj_2017,rice_blast,Mymensingh,Ishwarganj,24.65,90.5,Boro 2017,2017,2016-12-01,2017-03-15,0,8.0,2.0,6.0,8.0,,,,LBI=8% < 15% and NBI=2% < 8%,Mahmud et al. (2021) SAJBR 4(1):01-13,1.342,59.69,140.91,0.6157921478060047,0.7262078521939952,63.784952380952376,86.52,20.75895238095238,0.9753409278699248,3.0,105,-6.060965447196853,-13.677301043981736,6,0.3657717725856957,-0.353085614395538,26.16540710527346,4.0,0.0253487124068405,0.0077745121333648,0.0364784064262551,14.672295081967214,62.69,1790.02,12.99424603174603,1.6780490502211831,89.08377049180329,94.42,28.38950819672131,0.4372173011129019,115.0,122.0,-6.23937628730834,,5.0,0.0601773715202659,0.0243568252694719,0.1387111910254022,0.283425121225412,-0.2481475298609319,19.17928131300783,3.0
RB_Mymensingh_Ishwarganj_2018,rice_blast,Mymensingh,Ishwarganj,24.65,90.5,Boro 2018,2018,2017-12-01,2018-03-15,0,5.0,3.0,4.0,9.0,,,,LBI=5% < 15% and NBI=3% < 8%,Mahmud et al. (2021) SAJBR 4(1):01-13,1.5272380952380953,54.27,160.36,0.6072979214780599,0.9199401737600352,72.56161904761905,93.84,19.482380952380954,0.7010923926416558,6.0,105,-6.002041753207878,-13.731433382614748,6,0.388534364002574,-0.3536826852348647,26.15922195775391,4.0,0.0347879883407914,0.0107483328637174,0.0589543008056697,26.345819672131153,162.61,3214.1900000000005,13.025936507936509,13.319883164194644,90.42213114754098,95.51,28.28844262295082,0.3778753797936484,116.0,122.0,-5.85354531810242,,5.0,0.0425825369762788,0.0188853627901867,0.0510796786872406,0.5256175964937055,-0.4732478430226546,33.01869074914063,2.0
RB_Mymensingh_Ishwarganj_2019,rice_blast,Mymensingh,Ishwarganj,24.65,90.5,Boro 2019,2019,2018-12-01,2019-03-15,0,13.0,3.0,13.0,6.0,,,,LBI=13% < 15% and NBI=3% < 8%,Mahmud et al. (2021) SAJBR 4(1):01-13,0.9807619047619046,23.18,102.98,0.6072979214780599,0.3734639832838446,59.55504761904761,91.48,20.1407619047619,1.0429040107222696,3.0,105,-5.897842085832885,-13.835816162257087,6,0.3867388459210392,-0.3864278241714678,25.088720791542997,4.0,0.0293867095529416,0.0083360793921419,0.0526789594586204,14.39860655737705,68.84,1756.63,13.025936507936509,1.3726700494405415,89.21008196721311,94.05,28.484836065573766,0.431783779465083,112.0,122.0,-5.901199103750079,,5.0,0.03788928368459,0.015892755658075,0.0442491558854009,0.4578252425371673,-0.4150018477134146,26.004713434531254,2.0
RB_Mymensingh_Gauripur_2017,rice_blast,Mymensingh,Gauripur,24.7583,90.575,Boro 2017,2017,2016-12-01,2017-03-15,0,11.0,2.0,15.0,5.0,,,,LBI=11% < 15% and NBI=2% < 8%,Mahmud et al. (2021) SAJBR 4(1):01-13,1.3511428571428572,49.33,141.87,0.5969699769053118,0.7541728802375454,62.57533333333333,86.58,20.672380952380948,0.9842784061198252,3.0,105,-6.412471146984156,-13.680744884165744,6,0.3779742096779583,-0.358622544447521,25.223929518242187,4.0,0.0184872730345538,0.0023386613637477,0.0571891341183279,17.488524590163934,98.45,2133.6,14.56175,2.9267745901639337,89.56901639344262,95.6,28.103032786885247,0.4090132950194297,108.0,122.0,-6.411180545460589,,5.0,0.0483251202663257,0.0122687795434244,0.1474878298729236,0.3406325210924326,-0.2936581735889923,27.42837217109377,3.0
RB_Mymensingh_Gauripur_2018,rice_blast,Mymensingh,Gauripur,24.7583,90.575,Boro 2018,2018,2017-12-01,2018-03-15,0,7.0,3.0,9.0,4.0,,,,LBI=7% < 15% and NBI=3% < 8%,Mahmud et al. (2021) SAJBR 4(1):01-13,1.1872380952380954,41.13,124.66,0.5908036951501154,0.59643440008798,70.76790476190476,93.53,19.503714285714285,0.7287393325929751,6.0,105,-6.208744155951436,-13.799558432484964,6,0.4260977034156561,-0.3854617653433742,25.63704930664063,4.0,0.0162483602764182,0.0020167952337505,0.0478273139384576,27.49032786885246,192.37,3353.82,14.597619047619048,12.892708821233413,90.52352459016394,95.91,28.02696721311476,0.3683210217492759,112.0,122.0,-5.9328616189381265,,5.0,0.0344609210672642,0.009926710185359,0.0455893976698885,0.3625356682081743,-0.3225529509698861,31.91820179808593,2.0
RB_Mymensingh_Gauripur_2019,rice_blast,Mymensingh,Gauripur,24.7583,90.575,Boro 2019,2019,2018-12-01,2019-03-15,0,12.0,4.0,14.0,3.0,,,,LBI=12% < 15% and NBI=4% < 8%,Mahmud et al. (2021) SAJBR 4(1):01-13,0.7733333333333332,21.09,81.19999999999999,0.5908036951501154,0.1825296381832177,58.78095238095238,92.84,19.98314285714285,1.0385969294456676,2.0,105,-6.065867360039881,-13.92853345607868,6,0.371984078163308,-0.3778809560599409,24.7446590263672,4.0,0.0136594803825084,0.0015833222722991,0.0368434080421491,16.619098360655737,74.13,2027.53,14.597619047619048,2.0214793130366893,89.44639344262296,94.98,28.231967213114757,0.4156337721280677,103.0,122.0,-5.942731848406773,,5.0,0.0183297479638728,0.0041599054849575,0.0274642489438207,0.408377872844457,-0.3749172049464351,24.583531427304703,2.0
RB_Jashore_Jhikargachha_2017,rice_blast,Jashore,Jhikargachha,23.1,89.133,Boro 2017,2017,2016-12-01,2017-03-15,0,12.0,1.0,9.0,2.0,,,,LBI=12% < 15% and NBI=1% < 8%,Mahmud et al. (2021) SAJBR 4(1):01-13,0.883904761904762,59.85,92.81,0.5731177829099307,0.3107869789948313,61.66504761904762,86.4,20.69485714285715,1.0695900396220113,2.0,105,,,0,0.3646829919064073,-0.3468049373167106,24.117485735468776,4.0,,,,15.420491803278688,244.27,1881.3,9.924047619047618,5.49644418423107,89.41049180327867,95.34,28.180983606557376,0.4207652862232475,112.0,122.0,-6.787216572303748,,5.0,0.044865350335205,0.0123720654325984,0.0933147408795633,0.1162227018044178,-0.1055029286013444,20.92183285953128,3.0
RB_Jashore_Jhikargachha_2018,rice_blast,Jashore,Jhikargachha,23.1,89.133,Boro 2018,2018,2017-12-01,2018-03-15,0,8.0,1.0,5.0,2.0,,,,LBI=8% < 15% and NBI=1% < 8%,Mahmud et al. (2021) SAJBR 4(1):01-13,0.9354285714285714,38.47,98.22,0.5574688221709008,0.3779597492576706,67.13533333333334,93.07,19.796190476190475,0.8945613339505092,5.0,105,,,0,0.4822559030980555,-0.4452877961594202,23.952028866933617,4.0,,,,18.287295081967216,194.61,2231.05,9.93352380952381,8.353771272443405,90.63377049180328,94.99,28.144262295081965,0.3688279538714428,114.0,122.0,-7.137310727898688,,5.0,0.0171391753343283,0.0031137604961474,0.023096725338697,0.4812481096371512,-0.409364528463254,33.41721051851563,4.0
RB_Jashore_Jhikargachha_2019,rice_blast,Jashore,Jhikargachha,23.1,89.133,Boro 2019,2019,2018-12-01,2019-03-15,0,14.0,2.0,8.0,1.0,,,,LBI=14% < 15% and NBI=2% < 8%,Mahmud et al. (2021) SAJBR 4(1):01-13,1.508857142857143,35.76,158.43,0.5574688221709008,0.951388320686242,55.485142857142854,87.08,20.62580952380952,1.187506741961728,4.0,105,,,0,0.3911843373818554,-0.3895619656991316,25.444144802890634,4.0,,,,11.3277868852459,60.64,1381.9899999999998,9.93352380952381,1.3942630757220886,89.45327868852459,95.29,28.335737704918028,0.4213878895248184,106.0,122.0,-7.524649602910389,,5.0,0.0159486163541077,0.0035266223372164,0.0215305132004638,0.3271063934457825,-0.2850266419837627,32.34050306468752,4.0
RB_Jashore_Sadar_2017,rice_blast,Jashore,Sadar,23.1683,89.205,Boro 2017,2017,2016-12-01,2017-03-15,0,8.0,1.0,7.0,3.0,,,,LBI=8% < 15% and NBI=1% < 8%,Mahmud et al. (2021) SAJBR 4(1):01-13,0.883904761904762,59.85,92.81,0.5731177829099307,0.3107869789948313,61.66504761904762,86.4,20.69485714285715,1.0695900396220113,2.0,105,-6.62381290135854,-13.733328306054249,6,0.3456305173109237,-0.3295484991209239,24.375576286660163,4.0,0.0224867980978709,0.0110269478941148,0.0324593204620183,15.420491803278688,244.27,1881.3,9.924047619047618,5.49644418423107,89.41049180327867,95.34,28.180983606557376,0.4207652862232475,112.0,122.0,-6.345639037178507,,5.0,0.0372129009132062,0.0185807249571052,0.0581486386424376,0.0288940808103067,-0.0241043090318293,10.313883174218764,3.0
RB_Jashore_Sadar_2018,rice_blast,Jashore,Sadar,23.1683,89.205,Boro 2018,2018,2017-12-01,2018-03-15,0,4.0,2.0,5.0,5.0,,,,LBI=4% < 15% and NBI=2% < 8%,Mahmud et al. (2021) SAJBR 4(1):01-13,0.9354285714285714,38.47,98.22,0.5574688221709008,0.3779597492576706,67.13533333333334,93.07,19.796190476190475,0.8945613339505092,5.0,105,-6.664608157678241,-13.86894880592729,6,0.4668870075109257,-0.4305032859680887,24.43346900041017,4.0,0.018956812313166,0.006402996358613,0.0206063960961053,18.287295081967216,194.61,2231.05,9.93352380952381,8.353771272443405,90.63377049180328,94.99,28.144262295081965,0.3688279538714428,114.0,122.0,-6.458339608602786,,5.0,0.055889282022489,0.040448873921847,0.1087171117575055,0.4875075896088648,-0.4107348449854933,34.64970714042971,4.0
RB_Jashore_Sadar_2019,rice_blast,Jashore,Sadar,23.1683,89.205,Boro 2019,2019,2018-12-01,2019-03-15,0,5.0,3.0,14.0,4.0,,,,LBI=5% < 15% and NBI=3% < 8%,Mahmud et al. (2021) SAJBR 4(1):01-13,1.508857142857143,35.76,158.43,0.5574688221709008,0.951388320686242,55.485142857142854,87.08,20.62580952380952,1.187506741961728,4.0,105,-6.138718844810409,-13.82917057564049,6,0.3798631348927831,-0.3736268393624544,25.382590401699233,4.0,0.0311708940532258,0.007694964715482,0.0504831164634972,11.3277868852459,60.64,1381.9899999999998,9.93352380952381,1.3942630757220886,89.45327868852459,95.29,28.335737704918028,0.4213878895248184,106.0,122.0,-6.591986768202688,,5.0,0.0199529872818228,0.0059438774795819,0.0238754802061233,0.2915390712585167,-0.2511039052013551,30.996971974062507,4.0
RB_Jashore_Manirampur_2017,rice_blast,Jashore,Manirampur,23.017,89.233,Boro 2017,2017,2016-12-01,2017-03-15,0,5.0,2.0,4.0,1.0,,,,LBI=5% < 15% and NBI=2% < 8%,Mahmud et al. (2021) SAJBR 4(1):01-13,0.883904761904762,59.85,92.81,0.5731177829099307,0.3107869789948313,61.66504761904762,86.4,20.69485714285715,1.0695900396220113,2.0,105,-7.319271197333677,-13.84913827275762,4,0.3804685097460047,-0.3486856258816923,23.899470133613303,4.0,0.0295546295066441,0.0144284334036343,0.0542273428010179,15.420491803278688,244.27,1881.3,9.924047619047618,5.49644418423107,89.41049180327867,95.34,28.180983606557376,0.4207652862232475,112.0,122.0,-7.842544050351719,,5.0,0.238709856588468,0.1048229878072197,0.3933314847406217,0.1774075132868503,-0.1603541988788656,21.50795208078125,3.0
RB_Jashore_Manirampur_2018,rice_blast,Jashore,Manirampur,23.017,89.233,Boro 2018,2018,2017-12-01,2018-03-15,0,3.0,2.0,2.0,1.0,,,,LBI=3% < 15% and NBI=2% < 8%,Mahmud et al. (2021) SAJBR 4(1):01-13,0.9354285714285714,38.47,98.22,0.5574688221709008,0.3779597492576706,67.13533333333334,93.07,19.796190476190475,0.8945613339505092,5.0,105,-7.174699681921381,-14.062301537312804,6,0.4836894648782754,-0.4366664944314952,23.810344594531244,4.0,0.0315577048212284,0.0154792993037181,0.0315577048212284,18.287295081967216,194.61,2231.05,9.93352380952381,8.353771272443405,90.63377049180328,94.99,28.144262295081965,0.3688279538714428,114.0,122.0,-7.687173605908152,,5.0,0.134818942298787,0.0719240518918477,0.2562398178573132,0.4526546830368233,-0.3727097517529478,31.78973564990237,4.0
RB_Jashore_Manirampur_2019,rice_blast,Jashore,Manirampur,23.017,89.233,Boro 2019,2019,2018-12-01,2019-03-15,0,4.0,3.0,6.0,2.0,,,,LBI=4% < 15% and NBI=3% < 8%,Mahmud et al. (2021) SAJBR 4(1):01-13,1.508857142857143,35.76,158.43,0.5574688221709008,0.951388320686242,55.485142857142854,87.08,20.62580952380952,1.187506741961728,4.0,105,-6.8025003624202265,-14.119105614123772,6,0.3958790770559742,-0.3849920794185149,25.1911846196094,4.0,0.025097372116826,0.0086720615062606,0.0400100985708326,11.3277868852459,60.64,1381.9899999999998,9.93352380952381,1.3942630757220886,89.45327868852459,95.29,28.335737704918028,0.4213878895248184,106.0,122.0,-7.40511682394231,,5.0,0.0471897100715639,0.0182882521733936,0.0883176936188785,0.3649173945043306,-0.3187109944729058,24.79937738755862,4.0
WB_Meherpur_2016,wheat_blast,Meherpur,,,,2015-16,2016,2015-12-01,2016-02-28,1,,,,,70.0,30.0,9640.0,Highest infection; 62% of national affected area,Islam et al. (2016) BMC Biology 14:84,0.533888888888889,19.94,48.05000000000001,0.3340107238605898,0.1998781650282991,51.346333333333334,82.04,20.73966666666667,1.2740110318902618,1.0,90,-7.530874795450722,-14.27102614160784,3,0.4668407424423768,-0.3943464028672112,22.875192347246113,4.0,0.0445043836858306,0.0305911346934261,0.1623441612197743,9.038934426229508,62.87,1102.75,7.926142857142856,1.112791569086652,84.48426229508196,93.99,28.933360655737705,0.6676092811578007,68.0,122.0,-5.49824352630937,,5.0,0.0454711654159365,0.0326242680686102,0.1336568224628501,0.5049307841496392,-0.4817123363578105,36.75191628101564,4.0
WB_Chuadanga_2016,wheat_blast,Chuadanga,,,,2015-16,2016,2015-12-01,2016-02-28,1,,,,,44.0,36.0,unknown,2nd highest infection,Islam et al. (2016) BMC Biology 14:84,0.6444444444444445,14.25,58.0,0.3954584450402145,0.24898599940423,53.44266666666666,76.33,20.97155555555556,1.2441721084541577,1.0,90,-6.19325838369209,-13.090561974114134,4,0.5381468718377477,-0.4522522226917974,22.32444941046877,3.0,0.0131974753541483,0.0032639465115373,0.0206986211503494,10.133278688524593,77.74,1236.26,8.32786111111111,1.8054175774134809,85.29770491803279,95.21,28.769098360655736,0.6297353957925169,80.0,122.0,-5.227093942112913,,5.0,0.0152804320235632,0.0034447928909463,0.0327233403928358,0.5269257616989648,-0.4867568215778619,26.406548861328133,3.0
WB_Jessore_2016,wheat_blast,Jessore,,,,2015-16,2016,2015-12-01,2016-02-28,1,,,,,37.0,25.0,unknown,3rd highest infection,Islam et al. (2016) BMC Biology 14:84,0.7243333333333332,21.67,65.18999999999998,0.4795442359249329,0.2447890974084002,55.131,76.36,21.337777777777777,1.2345399707257698,3.0,90,-6.856519374854081,-15.004035691814137,6,0.3708774052894348,-0.3430908462106883,24.8268517260547,4.0,0.0330729509642141,0.0139480181931327,0.0540788714057299,12.398524590163934,107.58,1512.62,9.93352380952381,2.465000780640123,86.98229508196721,95.52,28.521885245901643,0.5444573684046596,88.0,122.0,-5.338308374101361,,5.0,0.0262238155235213,0.0074403940493168,0.0506773690751663,0.478032043031682,-0.4414738458387333,35.93022071257813,3.0
WB_Jhenaidah_2016,wheat_blast,Jhenaidah,,,,2015-16,2016,2015-12-01,2016-02-28,1,,,,,8.0,51.0,unknown,Highest yield loss (51%),Islam et al. (2016) BMC Biology 14:84,0.5898888888888889,16.28,53.09,0.4295710455764076,0.1603178433124813,54.500888888888895,74.01,21.031444444444443,1.219134930673346,2.0,90,-7.777960840552709,-15.900638358778648,6,0.317489689962794,-0.2894423970275471,23.428574458320327,2.0,0.2072398622993997,0.1926531224749067,0.3883955742130807,11.031639344262295,87.39,1345.86,9.154920634920636,1.8767187093416595,86.38729508196722,95.11,28.59696721311476,0.5698112769138028,84.0,122.0,-4.9655039513727495,,5.0,0.0137730571127973,0.006298816612371,0.0193333814263219,0.5103854472036319,-0.4660550688686581,32.10095237914063,3.0
WB_Bhola_2016,wheat_blast,Bhola,,,,2015-16,2016,2015-12-01,2016-02-28,1,,,,,5.0,5.0,unknown,,Islam et al. (2016) BMC Biology 14:84,0.7387777777777778,33.14,66.49,0.548225201072386,0.1905525767053917,68.84911111111113,87.28,21.21711111111111,0.8328982704658895,2.0,90,-7.271757190032293,-14.046646489800068,6,0.4296595335960247,-0.3738715516259646,24.8778783586133,4.0,0.1594360619078446,0.1332681292857506,0.1706202125030887,22.81188524590164,150.38,2783.0499999999997,16.577861111111112,6.234024134790527,88.3154918032787,94.78,28.339754098360658,0.4630202648174639,103.0,122.0,-5.99896949822762,,5.0,0.1956960979609432,0.1267889446571712,0.3888666260127189,0.4934150379282475,-0.4385310567112772,18.87780794351563,4.0
WB_Kushtia_2016,wheat_blast,Kushtia,,,,2015-16,2016,2015-12-01,2016-02-28,1,,,,,2,10.0,unknown,,Islam et al. (2016) BMC Biology 14:84,0.5872222222222222,25.39,52.85,0.3811152815013404,0.2061069407208817,53.433777777777784,76.12,20.848333333333333,1.224045477064256,1.0,90,-5.664783040046541,-13.917950170138988,6,0.243151201885695,-0.2080755247310136,23.023939637539087,4.0,0.1130664753822163,0.0681827550103687,0.1411166261836871,10.146475409836064,62.22,1237.87,9.05413492063492,1.0923404892011437,85.91622950819674,94.14,28.729754098360655,0.5906335349501393,74.0,122.0,-5.296889872741836,,5.0,0.1040657695076519,0.0430912749072696,0.1554269655076106,0.4757885585596479,-0.4420542281933973,30.071990339023458,4.0
WB_Barisal_2016,wheat_blast,Barisal,,,,2015-16,2016,2015-12-01,2016-02-28,1,,,,,1,21.0,unknown,,Islam et al. (2016) BMC Biology 14:84,0.7387777777777778,33.14,66.49,0.548225201072386,0.1905525767053917,68.84911111111113,87.28,21.21711111111111,0.8328982704658895,2.0,90,-6.113607968055981,-13.286526720125009,4,0.4475166051269156,-0.3969620801387002,25.45255967439455,4.0,0.0740343555297379,0.0539819993493485,0.0802161592811468,22.81188524590164,150.38,2783.0499999999997,16.577861111111112,6.234024134790527,88.3154918032787,94.78,28.339754098360658,0.4630202648174639,103.0,122.0,-5.238309299404205,,5.0,0.1027017262012748,0.0446281110771258,0.1412691888414318,0.5821797640055416,-0.5211062140647206,31.605790097011734,4.0
WB_Pabna_2016,wheat_blast,Pabna,,,,2015-16,2016,2015-12-01,2016-02-28,1,,,,,0.2,18.0,unknown,Lowest infection,Islam et al. (2016) BMC Biology 14:84,0.5872222222222222,25.39,52.85,0.3811152815013404,0.2061069407208817,53.433777777777784,76.12,20.848333333333333,1.224045477064256,1.0,90,-5.578976110407223,-14.48116380091056,6,0.2753117019566076,-0.2463277237482055,23.353017524023457,4.0,0.1139094070149728,0.0917403016349232,0.206207101222092,10.146475409836064,62.22,1237.87,9.05413492063492,1.0923404892011437,85.91622950819674,94.14,28.729754098360655,0.5906335349501393,74.0,122.0,-4.683693721313202,,5.0,0.0493352011542853,0.0143731621656614,0.0781854531584797,0.3644060313587536,-0.3372019193525428,31.56678439156254,4.0
WB_Dinajpur_2016,wheat_blast,Dinajpur,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,0.1664444444444444,13.26,14.98,0.2117533512064343,-0.0453089067619899,49.860888888888894,81.86,19.35111111111111,1.2057302087406756,1.0,90,-7.6167587923334,-14.592320375356609,6,0.2648304578382861,-0.2781444517842154,24.270081636171895,4.0,0.0448207948207948,0.0052083333333333,0.0460243116493116,9.955,77.06,1214.51,9.898722222222222,0.0562777777777778,85.13631147540984,94.55,28.890983606557377,0.6292086028769196,64.0,122.0,-6.289065783564167,,5.0,0.0344175344175344,0.0058225839475839,0.0474435474435474,0.3622629020335114,-0.3290350444909801,31.112178830468775,4.0
WB_Thakurgaon_2016,wheat_blast,Thakurgaon,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,0.1044444444444444,8.01,9.4,0.209029490616622,-0.1045850461721775,50.381777777777785,79.43,18.995666666666672,1.167323561494254,1.0,90,-7.224904462796047,-14.890310002278992,6,0.4161703514092719,-0.402307410668769,23.713518496718763,4.0,0.0264337663779702,0.0020891913560894,0.0376593300544734,11.916475409836066,103.34,1453.81,11.993059523809524,-0.0765841139734568,85.76942622950818,95.07,28.80450819672131,0.5987669019572085,69.0,122.0,-5.693307805740015,,5.0,0.0092546145706783,0.0013728592702903,0.0138296282870243,0.4133660027850954,-0.3891782437992037,31.272576539843783,4.0
WB_Panchagarh_2016,wheat_blast,Panchagarh,,,,2015-16,2016,2015-12-01,2016-02-28,0,,,,,0,0.0,0,Wheat-growing district; not in 2016 outbreak zone,Islam et al. (2016) - inferred negative,0.0951111111111111,5.17,8.56,0.2243002680965147,-0.1291891569854036,47.242666666666665,73.93,19.373444444444445,1.2542533866962409,1.0,90,-8.194764702862711,-15.59965242074755,6,0.3682255880561026,-0.3788661306002071,24.442564805585977,4.0,0.0469881184457619,0.0179766887199717,0.1009915941267117,12.682950819672133,89.59,1547.32,12.795190476190475,-0.1122396565183443,86.00959016393443,95.31,28.40008196721312,0.5720836902493008,70.0,122.0,-5.943060191517366,,5.0,0.0751591431938007,0.056641286555179,0.1098481183471953,0.5489304697271289,-0.5010944977256739,32.99965798542969,4.0
